,id,SR_Pcode,State_Region,Tsp_Pcode,Township,Type,Facility,Date,Admitted_Total
1028,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/18/20,9
1029,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/11/20,0
1030,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/19/20,9
1031,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/17/20,9
1032,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/20/20,10
1033,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/14/20,0
1034,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/15/20,9
1035,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/07/20,0
1036,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/05/20,0
1037,Q002006001,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,ဖားဆောင်း အ.ထ.က,04/16/20,9
1038,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/10/20,0
1039,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/18/20,1
1040,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/19/20,1
1041,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/20/20,1
1042,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/07/20,0
1043,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/08/20,0
1044,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/06/20,0
1045,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/14/20,0
1046,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/15/20,0
1047,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/11/20,0
1048,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/17/20,1
1049,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/09/20,0
1050,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/16/20,0
1051,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/12/20,0
1052,Q002006002,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,လိုခါးလို ကြယ်ဖြူခန်းမ (မော်ချီး),04/05/20,0
1053,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/18/20,10
1054,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/11/20,0
1055,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/12/20,0
1056,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/09/20,0
1057,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/08/20,0
1058,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/10/20,0
1059,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/17/20,10
1060,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/05/20,0
1061,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/07/20,0
1062,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/14/20,0
1063,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/06/20,0
1064,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/15/20,11
1065,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/20/20,12
1066,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/16/20,11
1067,Q002006003,MMR002,Kayah,MMR002006,Hpasawng,ကွာရန်တင်းစခန်း,သတ္တုတူးဖော်ရေးလုပ်ငန်းစက်ရုံ ဝန်ထမ်းအိမ်ရာ,04/19/20,10
1068,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/09/20,0
1069,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/20/20,2
1070,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/18/20,0
1071,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/07/20,0
1072,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/16/20,0
1073,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/11/20,0
1074,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/19/20,0
1075,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/12/20,0
1076,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/08/20,0
1077,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/10/20,0
1078,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/17/20,0
1079,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/06/20,0
1080,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/14/20,0
1081,Q002007002,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့ အ.ထ.က,04/15/20,0
1082,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/18/20,0
1083,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/14/20,0
1084,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/10/20,0
1085,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/06/20,6
1086,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/05/20,6
1087,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/19/20,0
1088,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/12/20,0
1089,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/15/20,0
1090,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/20/20,0
1091,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/17/20,0
1092,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/16/20,0
1093,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/09/20,6
1094,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/08/20,6
1095,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/07/20,6
1096,Q002007001,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,မယ်စဲ့မြို့နယ် ကျန်းမာရေးဌာနပိုင်အဆောက်အဦ,04/11/20,0
1097,Q002007003,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,ဟိုစဲ့ကျေးလက်ကျန်းမာရေးဌာနခွဲ အဆောက်အဦ,04/20/20,1
1098,Q002007003,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,ဟိုစဲ့ကျေးလက်ကျန်းမာရေးဌာနခွဲ အဆောက်အဦ,04/15/20,1
1099,Q002007003,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,ဟိုစဲ့ကျေးလက်ကျန်းမာရေးဌာနခွဲ အဆောက်အဦ,04/17/20,1
1100,Q002007003,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,ဟိုစဲ့ကျေးလက်ကျန်းမာရေးဌာနခွဲ အဆောက်အဦ,04/19/20,1
1101,Q002007003,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,ဟိုစဲ့ကျေးလက်ကျန်းမာရေးဌာနခွဲ အဆောက်အဦ,04/18/20,1
1102,Q002007003,MMR002,Kayah,MMR002007,Mese,ကွာရန်တင်းစခန်း,ဟိုစဲ့ကျေးလက်ကျန်းမာရေးဌာနခွဲ အဆောက်အဦ,04/16/20,1
1103,Q003001001,MMR003,Kayin,MMR003001,Hpa-An,ကွာရန်တင်းစခန်း,လှာကမြင်,04/02/20,46
1104,Q003002001,MMR004,Kayin,MMR003002,Hpa-An,ကွာရန်တင်းစခန်း,ထောင်ဝိ,04/02/20,48
1105,Q003003001,MMR005,Kayin,MMR003003,Hpa-An,ကွာရန်တင်းစခန်း,စိုက်သိပ္ပံ,04/02/20,35
1106,Q003004001,MMR006,Kayin,MMR003004,Hpa-An,ကွာရန်တင်းစခန်း,တောင်ကလေး,04/02/20,103
1107,Q003005001,MMR007,Kayin,MMR003005,Hpa-An,ကွာရန်တင်းစခန်း,အုန်းဇာပင်,04/02/20,52
1108,Q009016030,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကံမလေးကျေးရွာ,04/01/20,1
1109,Q009016034,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကျွဲသေကျေးရွာ,04/01/20,4
1110,Q009016016,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကျားမွေးကျေးရွာ,04/01/20,2
1111,Q009016033,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကျီရပ်ကုန်းကျေးရွာ,04/01/20,3
1112,Q009016019,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကျောက်စောင်း,04/01/20,1
1113,Q009016027,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကျောက်ဆွယ်ကျိုး,04/01/20,6
1114,Q009016029,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကျော်စွာကျေးရွာ,04/01/20,2
1115,Q009016056,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကြက်ရုံကြီး,04/01/20,1
1116,Q009016055,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကြက်ရုံလေး,04/01/20,14
1117,Q009016050,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကွင်းလှ,04/01/20,5
1118,Q009016028,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကွမ်းလောင်းကျေးရွာ,04/01/20,4
1119,Q009016042,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ကိုးတောင်,04/01/20,2
1120,Q009016007,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ချောင်ကျေးရွာ,04/01/20,2
1121,Q009016021,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ဂွေးချိုကျေးရွာ,04/01/20,2
1122,Q009016031,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,ငါ့ပြင်းကျေးရွာ,04/01/20,2
1123,Q009016057,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,စခန်းကြီး,04/01/20,17
1124,Q009016032,MMR009,Magway,MMR009016,Aunglan,ကွာရန်တင်းစခန်း,စစ္စပါးကျေးရွာ,04/01/20,2
