,SR_PCODE,TS_PCODE,region,township,hospital_name,level,bed,lat,long,coordinates
134,MMR004,MMR004008,ချင်းပြည်နယ်,ကန်ပက်လက်,ကန်ပက်လက်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,21.1996,94.0333,"94.0333,21.1996,0"
135,MMR004,MMR004008,ချင်းပြည်နယ်,ကန်ပက်လက်,ကျင်ဒွေးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,20.9537,93.8512,"93.8512,20.9537,0"
136,MMR004,MMR004009,ချင်းပြည်နယ်,ပလက်ဝ,ပလက်ဝမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,21.3037,92.8612,"92.8612,21.3037,0"
137,MMR004,MMR004009,ချင်းပြည်နယ်,ပလက်ဝ,ဆမီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.2963,93.096,"93.096,21.2963,0"
138,MMR004,MMR004009,ချင်းပြည်နယ်,ပလက်ဝ,မီးဇာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.725,92.77813,"92.77813,21.725,0"
139,MMR005,MMR005001,စစ်ကိုင်းတိုင်းဒေသကြီး,စစ်ကိုင်း,စစ်ကိုင်းပြည်သူ့ဆေးရုံကြီး,null,200.0,21.87967,95.96791,"95.96791,21.87967,0"
140,MMR005,MMR005001,စစ်ကိုင်းတိုင်းဒေသကြီး,စစ်ကိုင်း,မင်းကွန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.044829999999997,96.01238000000001,"96.01238,22.04483,0"
141,MMR005,MMR005001,စစ်ကိုင်းတိုင်းဒေသကြီး,စစ်ကိုင်း,ရွာသစ်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.92878,95.77393000000001,"95.77393,21.92878,0"
142,MMR005,MMR005001,စစ်ကိုင်းတိုင်းဒေသကြီး,စစ်ကိုင်း,ပဒူတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.10314,95.92681,"95.92681,22.10314,0"
143,MMR005,MMR005001,စစ်ကိုင်းတိုင်းဒေသကြီး,စစ်ကိုင်း,ဆားတောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.16183,95.76138,"95.76138,22.16183,0"
144,MMR005,MMR005002,စစ်ကိုင်းတိုင်းဒေသကြီး,မြင်းမူ,မြင်းမူမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,21.92386,95.57352,"95.57352,21.92386,0"
145,MMR005,MMR005002,စစ်ကိုင်းတိုင်းဒေသကြီး,မြင်းမူ,တော်ချောင်းဦးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.03576,95.41668,"95.41668,22.03576,0"
146,MMR005,MMR005002,စစ်ကိုင်းတိုင်းဒေသကြီး,မြင်းမူ,ခွက်ခွင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.07534,95.55789,"95.55789,22.07534,0"
147,MMR005,MMR005003,စစ်ကိုင်းတိုင်းဒေသကြီး,မြောင်,မြောင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,21.83444,95.42421,"95.42421,21.83444,0"
148,MMR005,MMR005003,စစ်ကိုင်းတိုင်းဒေသကြီး,မြောင်,ကျောက်ရစ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.71469,95.29437,"95.29437,21.71469,0"
149,MMR005,MMR005003,စစ်ကိုင်းတိုင်းဒေသကြီး,မြောင်,မကျီးဘုတ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,21.807170000000003,95.21381,"95.21381,21.80717,0"
150,MMR005,MMR005004,စစ်ကိုင်းတိုင်းဒေသကြီး,ရွှေဘို,ရွှေဘိုပြည်သူ့ဆေးရုံကြီး,null,200.0,22.56436,95.69979000000001,"95.69979,22.56436,0"
151,MMR005,MMR005004,စစ်ကိုင်းတိုင်းဒေသကြီး,ရွှေဘို,ဆိပ်ခွန်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.54329,95.58961,"95.58961,22.54329,0"
152,MMR005,MMR005004,စစ်ကိုင်းတိုင်းဒေသကြီး,ရွှေဘို,ဆင်အင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.62244,95.48975,"95.48975,22.62244,0"
153,MMR005,MMR005004,စစ်ကိုင်းတိုင်းဒေသကြီး,ရွှေဘို,ကျောက်မြောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.59587,95.94454,"95.94454,22.59587,0"
154,MMR005,MMR005004,စစ်ကိုင်းတိုင်းဒေသကြီး,ရွှေဘို,ညောင်ပင်သာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.66723,95.54758000000001,"95.54758,22.66723,0"
155,MMR005,MMR005005,စစ်ကိုင်းတိုင်းဒေသကြီး,ခင်ဦး,ခင်ဦးမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,22.7607,95.62298,"95.62298,22.7607,0"
156,MMR005,MMR005005,စစ်ကိုင်းတိုင်းဒေသကြီး,ခင်ဦး,ရွာဇင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.75507,95.76729,"95.76729,22.75507,0"
157,MMR005,MMR005005,စစ်ကိုင်းတိုင်းဒေသကြီး,ခင်ဦး,ညောင်ပင်ကြီးစုတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.68124,95.47458,"95.47458,22.68124,0"
158,MMR005,MMR005006,စစ်ကိုင်းတိုင်းဒေသကြီး,ဝက်လက်,ဝက်လက်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,22.36385,95.79687,"95.79687,22.36385,0"
159,MMR005,MMR005006,စစ်ကိုင်းတိုင်းဒေသကြီး,ဝက်လက်,ရှိမ္မကားတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.27427,95.98255,"95.98255,22.27427,0"
160,MMR005,MMR005006,စစ်ကိုင်းတိုင်းဒေသကြီး,ဝက်လက်,မင်းချီတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.40946,95.61412,"95.61412,22.40946,0"
161,MMR005,MMR005006,စစ်ကိုင်းတိုင်းဒေသကြီး,ဝက်လက်,ရွှေပန်းကုန်းစံပြတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.30655,95.62194000000001,"95.62194,22.30655,0"
162,MMR005,MMR005007,စစ်ကိုင်းတိုင်းဒေသကြီး,ကန့်ဘလူ,ကန့်ဘလူမြို့နယ်ဆေးရုံ,မြို့နယ်,100.0,23.20176,95.51801999999999,"95.51802,23.20176,0"
163,MMR005,MMR005007,စစ်ကိုင်းတိုင်းဒေသကြီး,ကန့်ဘလူ,ချပ်သင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.51416,95.6734,"95.6734,23.51416,0"
164,MMR005,MMR005007,စစ်ကိုင်းတိုင်းဒေသကြီး,ကန့်ဘလူ,မလည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.026629999999997,95.9735,"95.9735,23.02663,0"
165,MMR005,MMR005007,စစ်ကိုင်းတိုင်းဒေသကြီး,ကန့်ဘလူ,ဇီးကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.92896,95.56489,"95.56489,22.92896,0"
166,MMR005,MMR005008,စစ်ကိုင်းတိုင်းဒေသကြီး,ကျွန်းလှ,ကျွန်းလှမြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,23.36112,95.31973,"95.31973,23.36112,0"
167,MMR005,MMR005008,စစ်ကိုင်းတိုင်းဒေသကြီး,ကျွန်းလှ,ရွာကုန်းကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.62014,95.34586999999999,"95.34587,23.62014,0"
168,MMR005,MMR005008,စစ်ကိုင်းတိုင်းဒေသကြီး,ကျွန်းလှ,ပေပင်ချောင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.47394,95.09755,"95.09755,23.47394,0"
169,MMR005,MMR005008,စစ်ကိုင်းတိုင်းဒေသကြီး,ကျွန်းလှ,ညောင်ကိုင်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.26553,95.28255,"95.28255,23.26553,0"
170,MMR005,MMR005008,စစ်ကိုင်းတိုင်းဒေသကြီး,ကျွန်းလှ,ရေရှင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.716639999999998,95.10396,"95.10396,23.71664,0"
171,MMR005,MMR005008,စစ်ကိုင်းတိုင်းဒေသကြီး,ကျွန်းလှ,ကုက္ကိုလ်ကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.44564,95.50511999999999,"95.50512,23.44564,0"
172,MMR005,MMR005009,စစ်ကိုင်းတိုင်းဒေသကြီး,ရေဦး,ရေဦးမြို့နယ်ဆေးရုံ,မြို့နယ်,100.0,22.7734,95.42553000000001,"95.42553,22.7734,0"
173,MMR005,MMR005009,စစ်ကိုင်းတိုင်းဒေသကြီး,ရေဦး,တမာတောတိုက်နယ်ဆေးရုံ,တိုက်နယ်,25.0,22.834429999999998,95.26819,"95.26819,22.83443,0"
174,MMR005,MMR005009,စစ်ကိုင်းတိုင်းဒေသကြီး,ရေဦး,ပလူဇဝတိုက်နယ်ဆေးရုံ,တိုက်နယ်,25.0,22.87441,94.85032,"94.85032,22.87441,0"
175,MMR005,MMR005010,စစ်ကိုင်းတိုင်းဒေသကြီး,ဒီပဲယင်း,ဒီပဲယင်းမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,22.68821,95.30615999999999,"95.30616,22.68821,0"
176,MMR005,MMR005010,စစ်ကိုင်းတိုင်းဒေသကြီး,ဒီပဲယင်း,မူးကမ်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.5041,95.49689000000001,"95.49689,22.5041,0"
177,MMR005,MMR005010,စစ်ကိုင်းတိုင်းဒေသကြီး,ဒီပဲယင်း,စိုင်ပြင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.55846,95.23903,"95.23903,22.55846,0"
178,MMR005,MMR005010,စစ်ကိုင်းတိုင်းဒေသကြီး,ဒီပဲယင်း,ညောင်လှတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,null,null,null
179,MMR005,MMR005010,စစ်ကိုင်းတိုင်းဒေသကြီး,ဒီပဲယင်း,ဆုံကုန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,null,null,null
180,MMR005,MMR005011,စစ်ကိုင်းတိုင်းဒေသကြီး,တန့်ဆည်,တန့်ဆည်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,22.938679999999998,95.40745,"95.40745,22.93868,0"
181,MMR005,MMR005011,စစ်ကိုင်းတိုင်းဒေသကြီး,တန့်ဆည်,နဘက်ကြီးတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.01784,95.35486,"95.35486,23.01784,0"
182,MMR005,MMR005011,စစ်ကိုင်းတိုင်းဒေသကြီး,တန့်ဆည်,ရွာရှည်(မြောက်)တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.1052,95.33906,"95.33906,23.1052,0"
183,MMR005,MMR005011,စစ်ကိုင်းတိုင်းဒေသကြီး,တန့်ဆည်,ကံထူးမစံပြတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.92561,95.23544,"95.23544,22.92561,0"
184,MMR005,MMR005011,စစ်ကိုင်းတိုင်းဒေသကြီး,တန့်ဆည်,စိန်နန်းတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,23.23388,95.03296,"95.03296,23.23388,0"
185,MMR005,MMR005012,စစ်ကိုင်းတိုင်းဒေသကြီး,မုံရွာ,မုံရွာပြည်သူ့ဆေးရုံကြီး,null,500.0,22.119989999999998,95.13035,"95.13035,22.11999,0"
186,MMR005,MMR005012,စစ်ကိုင်းတိုင်းဒေသကြီး,မုံရွာ,အိန္ဒိယ-မြန်မာချစ်ကြည်ရေးဆေးရုံ,null,200.0,null,null,null
187,MMR005,MMR005012,စစ်ကိုင်းတိုင်းဒေသကြီး,မုံရွာ,ညောင်ဖြူပင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.00667,95.18441,"95.18441,22.00667,0"
188,MMR005,MMR005012,စစ်ကိုင်းတိုင်းဒေသကြီး,မုံရွာ,သာစည်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.220579999999998,95.25458,"95.25458,22.22058,0"
189,MMR005,MMR005012,စစ်ကိုင်းတိုင်းဒေသကြီး,မုံရွာ,မုံရွာတက္ကသိုလ်ဆေးရုံ,null,null,22.1564,95.2412,"95.2412,22.1564,0"
190,MMR005,MMR005013,စစ်ကိုင်းတိုင်းဒေသကြီး,ဘုတလင်,ဘုတလင်မြို့နယ်ဆေးရုံ,မြို့နယ်,50.0,22.403000000000002,95.15408000000001,"95.15408,22.403,0"
191,MMR005,MMR005013,စစ်ကိုင်းတိုင်းဒေသကြီး,ဘုတလင်,မောင်းတောင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.47812,95.07235,"95.07235,22.47812,0"
192,MMR005,MMR005013,စစ်ကိုင်းတိုင်းဒေသကြီး,ဘုတလင်,သခွတ္တနယ်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.46245,94.97197,"94.97197,22.46245,0"
193,MMR005,MMR005014,စစ်ကိုင်းတိုင်းဒေသကြီး,အရာတော်,အရာတော်မြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,22.28755,95.45363,"95.45363,22.28755,0"
194,MMR005,MMR005014,စစ်ကိုင်းတိုင်းဒေသကြီး,အရာတော်,နောင်ကြီးအိုင်တိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.418210000000002,95.37136,"95.37136,22.41821,0"
195,MMR005,MMR005014,စစ်ကိုင်းတိုင်းဒေသကြီး,အရာတော်,မလဲသာတိုက်နယ်ဆေးရုံ,တိုက်နယ်,16.0,22.11221,95.45675,"95.45675,22.11221,0"
196,MMR005,MMR005015,စစ်ကိုင်းတိုင်းဒေသကြီး,ချောင်းဦး,ချောင်ဦးမြို့နယ်ဆေးရုံ,မြို့နယ်,25.0,21.95805,95.27795,"95.27795,21.95805,0"
